"game_str","play_id","ADVANCED_2","safe_prob","inning","gameState","currentBase","BR2NextBase","adj_baserunning_speed","ball2Base"
"1902_13_TeamMK_TeamB",129,1,0.439369708299637,4,"110",1,159.080411699806,25.2895751680644,331.30897368955
"1902_13_TeamMK_TeamB",129,1,0.53334653377533,4,"110",2,157.745242400814,23.576295389748,368.550113586796
"1902_13_TeamMK_TeamB",157,0,0.0369228236377239,5,"110",1,91.8250044612324,23.3053565140412,197.91930115934
"1902_13_TeamMK_TeamB",166,0,0.043611716479063,5,"111",1,91.5962928967383,22.9966277576141,251.713253606337
"1902_13_TeamMK_TeamB",166,0,0.0568460822105408,5,"111",2,96.5809093740422,25.921122735124,254.442775014973
"1902_13_TeamMK_TeamB",171,0,0.233912259340286,5,"111",1,174.125949595317,21.728594530765,310.849761012591
"1902_13_TeamMK_TeamB",171,0,0.82620644569397,5,"111",2,150.019304879275,22.9966277576141,319.977989325672
"1902_13_TeamMK_TeamB",191,0,0.643088757991791,5,"010",2,125.985928552445,26.3033847994473,236.366742931932
"1902_13_TeamMK_TeamB",224,1,0.608138084411621,6,"100",1,160.816156587308,29.347973504502,287.312167450715
"1902_13_TeamMK_TeamB",230,0,0.261478871107101,7,"100",1,164.941115654332,23.3053565140412,213.506153054762
"1902_13_TeamMK_TeamB",245,0,0.162807419896126,7,"100",1,125.371202417516,26.3033847994473,294.189258735319
"1902_13_TeamMK_TeamB",318,0,0.0844234526157379,9,"111",1,91.6006657925483,23.576295389748,212.488578553418
"1902_13_TeamMK_TeamB",318,0,0.0689956173300743,9,"111",2,96.4033107758203,21.728594530765,258.470502707466
"1902_13_TeamMK_TeamB",334,0,0.243263185024261,9,"100",1,162.984030607898,23.0100547771701,207.080197970311
"1902_14_TeamMD_TeamA2",21,0,0.0536317005753517,1,"110",1,93.4124484162919,22.380589654004,119.993065430381
"1902_14_TeamMD_TeamA2",21,1,0.496814340353012,1,"110",2,178.064288170314,23.970070920285,197.300459413783
"1902_14_TeamMD_TeamA2",40,0,0.136969029903412,2,"010",2,98.1887194595083,25.4774949379808,223.576553909863
"1902_14_TeamMD_TeamA2",52,1,0.665741860866547,2,"110",1,113.869854469579,30.6932432741606,222.695434471987
"1902_14_TeamMD_TeamA2",52,1,0.871246218681335,2,"110",2,125.027143132888,24.2936082558043,227.369468639569
"1902_14_TeamMD_TeamA2",85,0,0.0345453694462776,3,"100",1,96.3859055073454,25.4774949379808,185.509578271536
"1902_14_TeamMD_TeamA2",119,0,0.0346477366983891,4,"100",1,91.8352410933092,24.7387556622349,193.285272995342
"1902_14_TeamMD_TeamA2",169,0,0.268534392118454,5,"100",1,145.871401640968,26.6621783241271,210.707359316653
"1902_14_TeamMD_TeamA2",211,0,0.232673406600952,7,"100",1,139.808679837336,22.2635903526213,301.301826789081
"1902_14_TeamMD_TeamA2",269,1,0.704967081546783,9,"100",1,177.827639076281,24.3950990717959,349.482058578517
"1902_14_TeamMK_TeamB",21,0,0.0384858436882496,1,"100",1,93.9688653178125,26.3033847994473,153.831359823089
"1902_14_TeamMK_TeamB",34,0,0.0663270503282547,2,"100",1,97.1209978120454,22.2510987536256,207.246407837103
"1902_14_TeamMK_TeamB",56,0,0.0379914976656437,2,"100",1,96.2857715642889,24.7556640739679,201.390131725885
"1902_14_TeamMK_TeamB",73,0,0.348197788000107,3,"100",1,176.438447777213,22.9966277576141,190.539340205733
"1902_14_TeamMK_TeamB",131,0,0.0368139930069447,5,"110",1,96.1060289932171,23.576295389748,190.362382703859
"1902_14_TeamMK_TeamB",131,0,0.0776309743523598,5,"110",2,94.1650464511979,21.728594530765,255.993233122616
"1902_14_TeamMK_TeamB",136,1,0.836169898509979,5,"011",2,121.571821758489,24.8454571461145,208.548977664936
"1902_14_TeamMK_TeamB",177,0,0.0445074439048767,6,"101",1,91.3929120669516,22.8418259494,161.597321926706
"1902_14_TeamMK_TeamB",183,0,0.0477272011339664,6,"110",1,92.9767475335707,24.7556640739679,130.737549359432
"1902_14_TeamMK_TeamB",183,0,0.114013649523258,6,"110",2,96.0867953160456,22.8418259494,214.855899801984
"1902_14_TeamMK_TeamB",192,0,0.0871151015162468,6,"111",1,95.9839551250938,25.880549788447,213.38509040371
"1902_14_TeamMK_TeamB",192,0,0.0386021547019482,6,"111",2,91.5754552865299,25.2484830633829,231.05243734988
"1902_14_TeamMK_TeamB",197,0,0.0352687202394009,6,"111",1,93.2876764461344,22.2773959733266,187.968395096306
"1902_14_TeamMK_TeamB",197,0,0.0352687202394009,6,"111",2,93.6819179535763,25.880549788447,211.026603580994
"1902_14_TeamMK_TeamB",204,0,0.0352687202394009,6,"111",1,93.4061574139292,23.0100547771701,208.235269491369
"1902_14_TeamMK_TeamB",204,0,0.0503964275121689,6,"111",2,93.7290775848976,22.2773959733266,255.089912541775
"1902_14_TeamMK_TeamB",252,1,0.646550118923187,8,"110",2,153.836944173859,23.3053565140412,317.505376032422
"1902_15_TeamMK_TeamB",6,0,0.043611716479063,1,"010",2,93.0634279659201,23.576295389748,247.347630070043
"1902_15_TeamMK_TeamB",8,1,0.695048332214355,1,"101",1,136.229079304428,23.6829997151424,282.38038080072
"1902_15_TeamMK_TeamB",17,0,0.374767750501633,1,"111",1,171.826231440428,24.8454571461145,186.943342657369
"1902_15_TeamMK_TeamB",17,0,0.188909471035004,1,"111",2,169.018806791673,25.2895751680644,265.278435599805
"1902_15_TeamMK_TeamB",151,0,0.113426104187965,5,"100",1,99.3168098242031,23.0100547771701,116.008583886455
"1902_15_TeamMK_TeamB",159,0,0.0812889859080315,5,"101",1,92.4553636178897,27.9528971769513,156.683567749195
"1902_15_TeamMK_TeamB",167,1,0.597956895828247,5,"110",1,157.563377586389,24.6883128703892,319.162727308161
"1902_15_TeamMK_TeamB",167,1,0.736533880233765,5,"110",2,167.185598133154,27.9528971769513,352.53690165889
"1902_15_TeamMK_TeamB",235,0,0.171806305646896,7,"010",2,165.099354109242,24.6883128703892,224.308091809123
"1902_15_TeamMK_TeamB",283,0,0.202994897961617,9,"010",2,156.283424811196,23.576295389748,295.082832514059
"1902_16_TeamMD_TeamA2",33,1,0.795092344284058,2,"010",2,109.303607032459,30.6960133436104,328.252789140458
"1902_17_TeamMB_TeamA1",28,0,0.108193621039391,1,"010",2,95.1305119699421,25.3250198156093,218.680683871461
"1902_17_TeamMB_TeamA1",233,1,0.617752432823181,8,"110",1,181.786303171552,26.398697987513,285.460653452643
"1902_18_TeamMB_TeamA1",6,0,0.235388398170471,1,"010",2,167.022409470386,25.760871190775,264.304172299304
"1902_18_TeamMB_TeamA1",36,1,0.756192982196808,1,"101",1,126.814251115512,23.1875590918551,181.86873319237
"1902_18_TeamMB_TeamA1",120,1,0.701932013034821,5,"100",1,160.319256246986,17.1345898854188,324.70494805461
"1902_18_TeamMB_TeamA1",123,1,0.775065839290619,5,"110",2,120.812629883873,21.2596371849673,387.831606039349
"1902_18_TeamMB_TeamA1",134,1,0.863271951675415,5,"100",1,185.096398957563,25.8873903845131,248.729235171374
"1902_18_TeamMB_TeamA1",168,0,0.303102433681488,6,"110",1,146.284073883268,21.2596371849673,209.793639370333
"1902_18_TeamMB_TeamA1",168,0,0.252558469772339,6,"110",2,179.638991103811,17.1345898854188,277.721641535189
"1902_19_TeamME_TeamA2",46,1,0.63737416267395,1,"110",2,135.858049782387,26.6621783241271,379.02781332781
"1902_19_TeamME_TeamA2",58,1,0.83699369430542,1,"111",1,129.695084858988,26.2281855296024,336.386697658341
"1902_19_TeamME_TeamA2",58,1,0.81630140542984,1,"111",2,93.2181792580304,16.9770384487801,369.396529224477
"1902_19_TeamME_TeamA2",72,0,0.038103673607111,1,"100",1,92.6213087017962,23.970070920285,194.278414977108
"1902_19_TeamME_TeamA2",87,0,0.0427385531365871,1,"111",1,91.7921629134556,26.6621783241271,184.13377818652
"1902_19_TeamME_TeamA2",87,1,0.599099099636078,1,"111",2,166.459400487451,26.0290969628366,199.73460510933
"1902_19_TeamME_TeamA2",91,1,0.804576337337494,1,"110",1,186.792378538755,26.6621783241271,308.235140399809
"1902_19_TeamME_TeamA2",91,1,0.901123404502869,1,"110",2,186.716149467385,26.0290969628366,383.66194303058
"1902_19_TeamME_TeamA2",94,0,0.188221037387848,1,"010",2,97.7359526496049,26.6621783241271,213.90165529051
"1902_19_TeamME_TeamA2",250,0,0.115754090249538,6,"010",2,97.8684678394732,26.9431355904348,252.066001649032
"1902_20_TeamME_TeamA2",28,0,0.149047389626503,1,"100",1,90.9979478287613,16.9770384487801,237.210690627657
"1902_20_TeamME_TeamA2",29,1,0.358980387449265,1,"110",1,155.246151173175,16.9770384487801,249.665073667953
"1902_20_TeamME_TeamA2",80,0,0.402816772460938,3,"101",1,174.445969773232,23.5563591501434,202.898475411686
"1902_20_TeamME_TeamA2",107,0,0.053411453962326,4,"100",1,93.122836836643,24.7537249181903,236.574967334909
"1902_20_TeamME_TeamA2",113,0,0.0858131051063538,4,"110",1,93.1655642613184,39.3216238916383,167.146577325399
"1902_20_TeamME_TeamA2",113,0,0.0977800786495209,4,"110",2,96.4770575732909,24.7537249181903,218.86264152254
"1902_20_TeamME_TeamA2",163,1,0.828714668750763,5,"011",2,142.075789016294,24.3402281230767,284.422906409487
"1902_20_TeamME_TeamA2",262,0,0.318428993225098,7,"100",1,144.561930811244,23.5563591501434,277.739299836241
"1902_21_TeamME_TeamA2",55,0,0.334678053855896,1,"100",1,104.602934665452,28.2894242336964,284.885842925017
"1902_21_TeamME_TeamA2",61,0,0.871240019798279,3,"100",1,165.855763147512,28.2894242336964,195.347564445389
"1902_21_TeamME_TeamA2",71,0,0.0351001583039761,3,"100",1,91.7042965245749,23.7543605639067,163.541764441483
"1902_21_TeamME_TeamA2",151,0,0.211567342281342,6,"100",1,112.138366703998,24.6924160572314,198.992410473482
"1902_21_TeamME_TeamA2",182,1,0.4557244181633,7,"100",1,146.291606796497,23.5563591501434,204.435153952103
"1902_21_TeamME_TeamA2",226,0,0.158089891076088,8,"011",2,163.978045271615,22.380589654004,305.212148295706
"1902_22_TeamMA_TeamA1",5,0,0.0652271434664726,1,"100",1,92.9898622157087,27.7492667048469,110.035608189721
"1902_22_TeamMA_TeamA1",31,0,0.404302150011063,1,"100",1,153.325092169409,26.398697987513,151.496060796775
"1902_22_TeamMA_TeamA1",53,0,0.389944136142731,2,"100",1,122.210330651663,24.0783724091939,318.857938097515
"1902_22_TeamMA_TeamA1",55,0,0.0379914976656437,2,"100",1,95.9473115485595,24.0783724091939,195.320519136027
"1902_22_TeamMA_TeamA1",68,0,0.0596370175480843,2,"100",1,94.6664052208458,83.916574659537,136.774380845575
"1902_22_TeamMA_TeamA1",72,1,0.430384814739227,2,"110",1,157.46308278018,23.9135596103541,195.834586688608
"1902_22_TeamMA_TeamA1",72,1,0.722518980503082,2,"110",2,170.060109068918,83.916574659537,238.794355134113
"1902_22_TeamMA_TeamA1",76,0,0.733839452266693,2,"110",1,130.854087971628,26.398697987513,236.961405448638
"1902_22_TeamMA_TeamA1",76,0,0.230861231684685,2,"110",2,176.354691219091,24.8149809588847,322.216751318317
"1902_22_TeamMA_TeamA1",91,0,0.579888761043549,3,"100",1,119.688277344967,22.290638523602,275.55152908859
"1902_22_TeamMA_TeamA1",204,0,0.042002409696579,8,"100",1,91.5505064324503,22.290638523602,170.061224517605
"1902_22_TeamMA_TeamA1",217,1,0.773613750934601,8,"110",1,115.183161908441,25.8613199000481,232.907797549786
"1902_22_TeamMA_TeamA1",217,1,0.888193845748901,8,"110",2,126.323627011726,24.8633925764089,232.56022065334
"1902_22_TeamMA_TeamA1",260,1,0.597766280174255,9,"100",1,136.786274129833,83.916574659537,235.532773696122
"1902_23_TeamMA_TeamA1",45,0,0.115959890186787,2,"110",1,99.0463296537002,24.8633925764089,155.570650459376
"1902_23_TeamMA_TeamA1",45,0,0.0568460822105408,2,"110",2,93.3950443090249,22.290638523602,234.985231878474
"1902_23_TeamMA_TeamA1",53,0,0.0979387015104294,2,"111",1,98.2100440041651,25.1474807663432,140.229553946554
"1902_23_TeamMA_TeamA1",53,1,0.879879713058472,2,"111",2,112.61342389167,24.8633925764089,227.33227542617
"1902_23_TeamMA_TeamA1",98,1,0.326791852712631,3,"101",1,157.1611594159,23.607908864369,227.624948034065
"1902_23_TeamMA_TeamA1",160,0,0.063310980796814,6,"100",1,92.8096240941606,26.398697987513,214.35432169895
"1902_23_TeamMA_TeamA1",168,0,0.402871817350388,6,"110",1,151.768835233256,23.607908864369,222.090167960527
"1902_23_TeamMA_TeamA1",168,0,0.252122581005096,6,"110",2,165.73718201123,26.398697987513,275.205685796675
"1902_23_TeamMA_TeamA1",174,1,0.107882238924503,6,"110",1,101.298338458852,24.8883412327899,147.68254848225
"1902_23_TeamMA_TeamA1",174,1,0.697953939437866,6,"110",2,110.029820271049,23.607908864369,219.135284201814
"1902_23_TeamMA_TeamA1",235,0,0.255717813968658,8,"100",1,152.497694734941,16.6205997267,311.235680430256
"1902_23_TeamMA_TeamA1",239,0,0.276978611946106,8,"100",1,158.018204219968,16.6205997267,195.637484346095
"1902_23_TeamMA_TeamA1",269,0,0.0462004132568836,9,"100",1,96.6310534064807,21.7831122225085,158.445090955971
"1902_24_TeamMA_TeamA1",46,1,0.867876172065735,2,"100",1,172.27967220559,29.9254843577452,315.02554820417
"1902_24_TeamMA_TeamA1",130,0,0.256066977977753,4,"111",1,139.033892587961,19.0493406814487,232.838922987541
"1902_24_TeamMA_TeamA1",130,0,0.200204446911812,4,"111",2,177.049954283667,25.3250198156093,310.54054985074
"1902_24_TeamMA_TeamA1",160,1,0.593941688537598,5,"010",2,120.68057189063,26.398697987513,261.436437373007
"1902_24_TeamMA_TeamA1",225,0,0.0448146834969521,1,"100",1,94.0708962688478,29.9254843577452,212.32905917179
"1902_24_TeamMA_TeamA1",250,0,0.0782313868403435,7,"110",1,98.858131258956,25.3250198156093,201.915011246323
"1902_24_TeamMA_TeamA1",250,1,0.888193845748901,7,"110",2,126.821683911502,23.1875590918551,238.151480414504
"1902_24_TeamMA_TeamA1",383,1,0.393184542655945,12,"100",1,157.996086906229,23.1875590918551,281.66296265973
"1902_25_TeamMH_TeamA3",43,0,0.0844330191612244,2,"100",1,91.9732345204958,19.7749441162024,229.547594672282
"1902_25_TeamMH_TeamA3",49,1,0.291108429431915,2,"100",1,170.528823540955,21.88731526313,209.848479254512
"1902_25_TeamMH_TeamA3",141,0,0.100875101983547,5,"100",1,93.0824114108093,27.0214166099241,215.212802082589
"1902_25_TeamMH_TeamA3",193,0,0.107882238924503,7,"110",1,101.068436171506,24.1048031440141,157.368563676156
"1902_25_TeamMH_TeamA3",193,1,0.311225116252899,7,"110",2,151.187029634681,19.7749441162024,229.597387500315
"1902_25_TeamMH_TeamA3",198,1,0.272655576467514,7,"110",1,177.444697148984,25.0134088693054,157.724659034627
"1902_25_TeamMH_TeamA3",198,1,0.836890995502472,7,"110",2,204.47877245963,24.1048031440141,158.775221592287
"1902_25_TeamMH_TeamA3",202,1,0.660799622535706,7,"101",1,109.989666847319,23.7240160166793,227.048757667763
"1902_25_TeamMH_TeamA3",268,1,0.695732831954956,8,"100",1,129.31997610507,21.3527811410884,240.423646306739
"1902_25_TeamMH_TeamA3",289,0,0.0418792553246021,9,"100",1,94.3664310840503,25.0134088693054,181.140862125731
"1902_26_TeamMC_TeamA1",166,0,0.0436635538935661,6,"100",1,96.4164224977865,20.9245366634449,188.90441808477
"1902_26_TeamMH_TeamA3",12,1,0.584949433803558,1,"100",1,151.18453801262,23.4162644424694,312.267661266923
"1902_26_TeamMH_TeamA3",13,1,0.812469601631165,1,"010",2,142.862218457113,24.6413136986831,279.880930991752
"1902_26_TeamMH_TeamA3",19,1,0.589310467243195,1,"100",1,127.436591301638,23.407024536346,189.610686753284
"1902_26_TeamMH_TeamA3",70,0,0.201881125569344,2,"100",1,169.585487055961,21.4505758066985,257.41943536781
"1902_26_TeamMH_TeamA3",78,1,0.896266281604767,2,"110",1,180.790054718311,27.0214166099241,185.558554469958
"1902_26_TeamMH_TeamA3",78,1,0.810321688652039,2,"110",2,194.144783193533,21.4505758066985,179.464067220962
"1902_26_TeamMH_TeamA3",81,0,0.0771826431155205,2,"101",1,97.7096968942675,17.6048309741729,255.603897405404
"1902_26_TeamMH_TeamA3",114,0,0.188861683011055,3,"010",2,161.77990621753,21.3527811410884,226.595715683047
"1902_26_TeamMH_TeamA3",118,1,0.695732831954956,3,"100",1,126.131654533749,21.4505758066985,197.04827055225
"1902_26_TeamMH_TeamA3",139,0,0.0463024899363518,4,"101",1,93.2741619986998,23.4162644424694,146.874193166242
"1902_26_TeamMH_TeamA3",162,0,0.734312236309052,4,"010",2,139.954026053472,29.0540926657539,324.011186600772
"1902_26_TeamMH_TeamA3",234,0,0.0599342472851276,7,"100",1,94.0582070580221,24.1048031440141,224.772981108223
"1902_26_TeamMH_TeamA3",270,1,0.543431103229523,7,"110",2,161.111415556835,21.7799100390994,376.271106374393
"1902_26_TeamMH_TeamA3",318,0,0.327560693025589,8,"111",1,152.153927256917,23.5452295124492,204.09719369552
"1902_26_TeamMH_TeamA3",318,0,0.115952156484127,8,"111",2,165.126202453323,22.9915836343078,276.043649461186
"1902_26_TeamMH_TeamA3",324,1,0.144306093454361,8,"110",1,162.055957493314,21.6509879401377,180.075008372416
"1902_27_TeamMH_TeamA3",21,1,0.71652752161026,1,"010",2,92.5745767924523,29.0540926657539,280.969886055321
"1902_27_TeamMH_TeamA3",28,0,0.188861683011055,1,"010",2,162.720127836331,22.9915836343078,248.587020741188
"1902_27_TeamMH_TeamA3",258,0,0.112243659794331,8,"110",1,95.9940292652041,19.7749441162024,88.2437018530817
"1902_27_TeamMH_TeamA3",258,1,0.233635246753693,8,"110",2,170.942085408799,24.8019420141147,175.005029261247
"1902_27_TeamMH_TeamA3",268,1,0.433784276247025,8,"111",1,177.153068362257,24.1048031440141,188.189929473458
"1902_27_TeamMH_TeamA3",268,1,0.858165919780731,8,"111",2,135.510615260675,24.8386798923608,275.051121085699
"1902_27_TeamMH_TeamA3",297,0,0.118193306028843,9,"010",2,98.5261224638376,24.6413136986831,225.287229836691
"1902_28_TeamMC_TeamA1",6,0,0.186609208583832,1,"100",1,94.85973456607,21.9407926588811,215.903152590558
"1902_28_TeamMC_TeamA1",52,1,0.801490724086761,2,"010",2,141.16827034627,23.0148225087441,298.920269934995
"1902_28_TeamMC_TeamA1",190,1,0.842993676662445,5,"100",1,196.632865846095,23.1875590918551,125.761044347039
"1902_28_TeamMC_TeamA1",218,1,0.402871817350388,6,"100",1,152.209380009924,23.9135596103541,243.436637504378
"1902_28_TeamMC_TeamA1",223,1,0.543266713619232,6,"111",1,116.93630286556,26.398697987513,177.877105981246
"1902_28_TeamMC_TeamA1",223,1,0.863921523094177,6,"111",2,124.561935812094,24.8149809588847,230.2648688931
"1902_28_TeamMC_TeamA1",224,1,0.888193845748901,6,"011",2,126.760079818196,24.8149809588847,254.701475038132
"1902_29_TeamMF_TeamA2",85,1,0.706085860729218,3,"100",1,122.085897170989,23.970070920285,249.709160496399
"1902_30_TeamMF_TeamA2",23,0,0.0781043916940689,1,"100",1,92.6314902102133,24.6190150943282,218.06094361008
"1902_30_TeamMF_TeamA2",93,1,0.8090900182724,2,"010",2,193.210601772163,23.970070920285,224.93212480933
"1902_30_TeamMF_TeamA2",96,1,0.825058877468109,2,"010",2,137.254050451315,23.970070920285,230.877394088287
"1902_30_TeamMF_TeamA2",181,1,0.481769889593124,5,"011",2,94.6473712479012,26.134164460743,263.735020695015
"1902_30_TeamMF_TeamA2",184,0,0.121627978980541,5,"010",2,92.4155571429105,29.607667308098,218.443405963764
"1902_31_TeamMF_TeamA2",117,1,0.8090900182724,4,"010",2,189.77574817914,24.6190150943282,250.765814438033
"1902_31_TeamMF_TeamA2",234,0,0.0469825640320778,6,"110",1,93.3406039573005,26.0290969628366,209.305239053507
"1902_31_TeamMF_TeamA2",234,1,0.204400062561035,6,"110",2,163.088647531162,22.380589654004,243.041415007813
"1902_31_TeamMF_TeamA2",292,0,0.0700667724013329,8,"010",2,93.1349971582139,29.607667308098,229.77377228466
"1902_31_TeamMF_TeamA2",294,0,0.256411105394363,8,"101",1,160.556027611877,24.6190150943282,278.320786786563
"1903_01_TeamNE_TeamA2",25,0,0.36959645152092,1,"100",1,149.909419185949,23.1875590918551,186.34067356955
"1903_01_TeamNE_TeamA2",36,1,0.313563495874405,1,"101",1,93.6091712708569,39.3216238916383,213.61658514116
"1903_01_TeamNE_TeamA2",69,1,0.038103673607111,2,"100",1,91.687737834403,23.7543605639067,209.849571751718
"1903_01_TeamNE_TeamA2",87,0,0.268029123544693,3,"010",2,155.071875000005,23.4500253436773,262.323545851492
"1903_01_TeamNE_TeamA2",109,0,0.234693378210068,3,"100",1,124.664512754257,39.3216238916383,309.790918384799
"1903_01_TeamNE_TeamA2",112,1,0.807405412197113,3,"100",1,92.2700772657284,39.3216238916383,317.997725768422
"1903_01_TeamNE_TeamA2",134,0,0.479684740304947,4,"100",1,125.06363244159,23.1875590918551,182.30495304165
"1903_01_TeamNE_TeamA2",178,0,0.380260169506073,5,"100",1,129.717716417138,21.3232170163726,292.570671136512
"1903_01_TeamNE_TeamA2",204,1,0.717227578163147,6,"011",2,102.09988893506,21.3164938752671,311.838223674328
"1903_01_TeamNE_TeamA2",206,0,0.27828374505043,6,"010",2,143.168301792812,18.7037155546897,259.760566013422
"1903_01_TeamNE_TeamA2",214,0,0.25749808549881,6,"110",1,153.01990299067,21.3232170163726,244.061565222064
"1903_01_TeamNE_TeamA2",214,0,0.138995632529259,6,"110",2,148.195833871596,18.7037155546897,258.395639414078
"1903_01_TeamNE_TeamA2",242,0,0.190299794077873,7,"100",1,136.514830192327,17.6512625594527,224.614305527804
"1903_01_TeamNE_TeamA2",244,0,0.134196147322655,7,"110",1,141.894728258427,19.3316961848114,208.464025332156
"1903_01_TeamNE_TeamA2",244,0,0.093079037964344,7,"110",2,161.02707135936,17.6512625594527,266.506154937514
"1903_01_TeamNE_TeamA2",249,1,0.858223617076874,7,"110",1,98.1379509100315,19.3316961848114,346.919173526884
"1903_01_TeamNE_TeamA2",249,1,0.865928947925568,7,"110",2,98.0113078528131,17.6512625594527,390.832010947479
"1903_01_TeamNE_TeamA2",282,0,0.609088122844696,8,"100",1,134.144360023593,21.3232170163726,319.659975028807
"1903_01_TeamNE_TeamA2",287,0,0.173073813319206,8,"010",2,159.588314884876,21.3232170163726,271.396683559932
"1903_01_TeamNE_TeamA2",298,0,0.402871817350388,8,"100",1,151.240214458962,23.1875590918551,225.082593528955
"1903_01_TeamNE_TeamA2",310,1,0.821135222911835,8,"110",1,124.554190325081,39.3216238916383,336.188786962337
"1903_01_TeamNE_TeamA2",310,1,0.891154646873474,8,"110",2,134.482987852427,23.1875590918551,322.257799571244
"1903_01_TeamNE_TeamA2",325,0,0.106300294399261,9,"010",2,175.989411319919,17.6512625594527,315.297534435079
"1903_02_TeamNE_TeamA2",19,0,0.294465184211731,1,"011",2,182.963752163388,17.6512625594527,284.866340886423
"1903_02_TeamNE_TeamA2",20,0,0.266636610031128,1,"010",2,95.8431371103159,17.6512625594527,268.10661204657
"1903_02_TeamNE_TeamA2",84,0,0.596476554870605,4,"110",1,125.274305368153,26.1354580622736,348.017998633984
"1903_02_TeamNE_TeamA2",84,0,0.518802762031555,4,"110",2,140.536596279274,26.7916086764505,383.454291797288
"1903_02_TeamNE_TeamA2",89,0,0.643088757991791,4,"010",2,120.579963912604,26.1354580622736,246.654834127795
"1903_02_TeamNE_TeamA2",91,0,0.0781950876116753,4,"101",1,168.661921519084,17.6512625594527,210.906786746875
"1903_02_TeamNE_TeamA2",180,0,0.0564154349267483,7,"100",1,99.6990496234272,23.9135596103541,144.409767579192
"1903_03_TeamNE_TeamA2",58,0,0.0470057539641857,3,"100",1,104.596317631193,26.1354580622736,211.573577817546
"1903_03_TeamNE_TeamA2",68,0,0.209642186760902,3,"111",1,144.858450013107,17.6512625594527,270.014923985483
"1903_03_TeamNE_TeamA2",68,0,0.187754303216934,3,"111",2,167.144621133844,19.440652803019,304.314901420174
"1903_03_TeamNE_TeamA2",145,0,0.480111509561539,5,"100",1,167.702581873891,23.7543605639067,181.579649894617
"1903_03_TeamNE_TeamA2",212,0,0.208179399371147,7,"101",1,165.283808460092,23.7543605639067,222.873618700573
"1903_03_TeamNE_TeamA2",278,0,0.18961626291275,10,"010",2,164.170984014727,23.649296162889,340.764148305537
"1903_03_TeamNE_TeamA2",280,0,0.0608975253999233,10,"101",1,95.2171530165359,21.3232170163726,200.356223841424
"1903_03_TeamNE_TeamA2",291,1,0.599882483482361,10,"100",1,171.05707018824,24.3402281230767,121.251289660866
"1903_04_TeamNC_TeamA1",30,1,0.822788834571838,1,"010",2,116.791895821979,27.9332872007915,226.398574153858
"1903_04_TeamNC_TeamA1",57,0,0.0582026466727257,3,"100",1,93.5801088115745,19.0493406814487,129.045983288221
"1903_04_TeamNC_TeamA1",58,0,0.397852897644043,3,"110",1,169.566413454893,27.7340156378313,280.059524364846
"1903_04_TeamNC_TeamA1",58,0,0.108356326818466,3,"110",2,166.420833193815,19.0493406814487,333.918267057863
"1903_04_TeamNC_TeamA1",62,0,0.0894066840410233,3,"101",1,96.0537395663761,27.7340156378313,160.838209466198
"1903_04_TeamNC_TeamA1",83,1,0.738166987895966,4,"100",1,160.173578931849,27.068625409364,193.015134587838
"1903_04_TeamNC_TeamA1",96,0,0.125890552997589,4,"010",2,175.348551937445,23.0148225087441,278.008468238009
"1903_04_TeamNC_TeamA1",139,0,0.0978206396102905,6,"100",1,169.245161519875,18.045137541156,299.482975267831
"1903_05_TeamND_TeamA2",46,1,0.232930079102516,2,"100",1,93.1585020167243,22.1397629116658,212.605151813744
"1903_05_TeamND_TeamA2",117,0,0.738241732120514,3,"100",1,133.091596486646,23.0148225087441,252.75078188618
"1903_05_TeamND_TeamA2",147,0,0.352661043405533,4,"100",1,114.870469214262,16.9770384487801,133.902912709384
"1903_05_TeamND_TeamA2",155,0,0.457663059234619,4,"110",1,104.593129976553,23.607908864369,338.46309388957
"1903_05_TeamND_TeamA2",155,0,0.412943363189697,4,"110",2,121.334596881092,16.9770384487801,387.874324904343
"1903_05_TeamND_TeamA2",208,1,0.858223617076874,6,"100",1,100.737859375711,20.0718701172876,321.754916295499
"1903_05_TeamND_TeamA2",211,1,0.708115756511688,6,"011",2,108.192531401725,18.3442481574158,370.491853083222
"1903_05_TeamND_TeamA2",254,0,0.229305624961853,7,"100",1,142.921925030474,12.5574600201912,256.496929283776
"1903_05_TeamND_TeamA2",308,1,0.475832343101501,8,"100",1,112.437085203094,23.607908864369,243.706186615976
"1903_05_TeamND_TeamA2",338,0,0.2719706594944,9,"111",1,122.243529474605,18.0148451648463,343.499670181331
"1903_05_TeamND_TeamA2",338,0,0.140081882476807,9,"111",2,168.548639950171,17.4769735477143,379.196526221549
"1903_05_TeamND_TeamA2",358,1,0.666524469852448,9,"100",1,134.288579860436,24.3402281230767,270.112879164953
"1903_06_TeamND_TeamA2",22,0,0.825058877468109,1,"010",2,138.289079639945,23.970070920285,252.766960356293
"1903_06_TeamND_TeamA2",26,1,0.672177791595459,1,"010",2,113.880597417229,23.970070920285,261.385620083299
"1903_06_TeamND_TeamA2",172,0,0.120727576315403,7,"110",1,139.953477908684,17.2079899521881,277.57732173099
"1903_06_TeamND_TeamA2",172,0,0.236315160989761,7,"110",2,167.006181219916,17.4769735477143,318.10714019877
"1903_06_TeamND_TeamA2",210,0,0.323270678520203,8,"010",2,151.974361278809,23.0148225087441,324.555245180478
"1903_06_TeamND_TeamA2",212,1,0.810686767101288,8,"010",2,95.9130184684868,23.0148225087441,307.663995988562
